DatetimeIndex,open,high,low,close
2014-07-03,7734.35,7754.65,7706.80,7714.80
2014-07-04,7718.10,7758.00,7661.30,7751.60
2014-07-07,7780.40,7792.00,7755.10,7787.15
2014-07-08,7804.05,7808.85,7595.90,7623.20
2014-07-09,7637.95,7650.10,7551.65,7585.00
2014-07-10,7589.50,7731.05,7479.05,7567.75
2014-07-11,7584.10,7625.85,7447.20,7459.60
2014-07-14,7469.00,7478.45,7422.15,7454.15
2014-07-15,7491.30,7534.90,7459.15,7526.65
2014-07-16,7564.15,7640.10,7532.45,7624.40
2014-07-17,7612.70,7655.65,7612.70,7640.45
2014-07-18,7630.25,7685.00,7595.50,7663.90
2014-07-21,7701.65,7722.10,7674.00,7684.20
2014-07-22,7708.20,7773.85,7704.80,7767.85
2014-07-23,7794.90,7809.20,7752.90,7795.75
2014-07-24,7796.25,7835.65,7771.65,7830.60
2014-07-25,7828.20,7840.95,7748.60,7790.45
2014-07-28,7792.90,7799.90,7722.65,7748.70
2014-07-30,7746.20,7798.70,7707.60,7791.40
2014-07-31,7784.65,7791.85,7711.15,7721.30
2014-08-01,7662.50,7716.70,7593.90,7602.60
2014-08-04,7639.55,7694.80,7622.05,7683.65
2014-08-05,7706.65,7752.45,7638.05,7746.55
2014-08-06,7726.15,7740.95,7658.95,7672.05
2014-08-07,7651.15,7708.95,7630.40,7649.25
2014-08-08,7588.70,7592.45,7540.10,7568.55
2014-08-11,7619.85,7635.55,7598.60,7625.95
2014-08-12,7688.80,7735.75,7654.80,7727.05
2014-08-13,7717.30,7757.10,7695.70,7739.55
2014-08-14,7756.15,7796.70,7739.10,7791.70
2014-08-18,7785.25,7880.50,7779.20,7874.25
2014-08-19,7901.00,7918.55,7881.15,7897.50
2014-08-20,7915.80,7922.70,7864.05,7875.30
2014-08-21,7875.35,7919.65,7855.95,7891.10
2014-08-22,7904.55,7929.05,7900.05,7913.20
2014-08-25,7931.75,7968.25,7897.95,7906.30
2014-08-26,7874.50,7915.45,7862.45,7904.75
2014-08-27,7933.90,7946.85,7916.55,7936.05
2014-08-28,7942.25,7967.80,7939.20,7954.35
2014-09-01,7990.35,8035.00,7984.00,8027.70
2014-09-02,8038.60,8101.95,8036.55,8083.05
2014-09-03,8110.85,8141.90,8092.25,8114.60
2014-09-04,8114.20,8114.80,8060.90,8095.95
2014-09-05,8099.90,8122.70,8049.85,8086.85
2014-09-08,8132.95,8180.20,8126.15,8173.90
2014-09-09,8161.90,8174.55,8126.50,8152.95
2014-09-10,8135.55,8135.75,8082.10,8094.10
2014-09-11,8115.15,8127.95,8057.30,8085.70
2014-09-12,8087.05,8114.30,8071.60,8105.50
2014-09-15,8070.35,8077.30,8030.00,8042.00
2014-09-16,8036.60,8044.90,7925.15,7932.90
2014-09-17,7971.50,7990.65,7936.95,7975.50
2014-09-18,7950.65,8120.85,7939.70,8114.75
2014-09-19,8129.40,8160.90,8105.35,8121.45
2014-09-22,8084.45,8159.90,8064.80,8146.30
2014-09-23,8144.40,8159.75,8008.10,8017.55
2014-09-24,8015.55,8042.05,7950.05,8002.40
2014-09-25,8003.30,8019.30,7877.35,7911.85
2014-09-26,7885.85,7993.30,7841.80,7968.85
2014-09-29,7978.45,7991.75,7934.70,7958.90
2014-09-30,7948.80,8030.90,7923.85,7964.80
2014-10-01,7960.50,7977.50,7936.70,7945.55
2014-10-07,7897.40,7943.05,7842.70,7852.40
2014-10-08,7828.75,7869.90,7815.75,7842.70
2014-10-09,7886.50,7972.35,7886.50,7960.55
2014-10-10,7911.00,7924.05,7848.45,7859.95
2014-10-13,7831.00,7901.15,7796.00,7884.25
2014-10-14,7923.25,7928.00,7825.45,7864.00
2014-10-15,null,null,null,null
2014-10-16,7837.30,7893.90,7729.65,7748.20
2014-10-17,7733.75,7819.20,7723.85,7779.70
2014-10-20,7896.95,7905.95,7856.95,7879.40
2014-10-21,7906.15,7936.60,7874.35,7927.75
2014-10-22,7997.80,8005.00,7974.55,7995.90
2014-10-27,8064.35,8064.40,7985.65,7991.70
2014-10-28,8002.40,8037.80,7995.05,8027.60
2014-10-29,8077.05,8097.95,8052.25,8090.45
2014-10-30,8085.20,8181.55,8085.20,8169.20
2014-10-31,8200.80,8330.75,8198.05,8322.20
2014-11-03,8348.15,8350.60,8297.65,8324.15
2014-11-05,8351.25,8365.55,8323.50,8338.30
2014-11-07,8331.85,8360.35,8290.25,8337.00
2014-11-10,8337.80,8383.05,8304.45,8344.25
2014-11-11,8354.10,8378.70,8321.85,8362.65
2014-11-12,8378.90,8415.05,8370.50,8383.30
2014-11-13,8405.25,8408.00,8320.35,8357.85
2014-11-14,8360.70,8400.65,8346.80,8389.90
2014-11-17,8378.40,8438.10,8349.10,8430.75
2014-11-18,8441.25,8454.50,8407.25,8425.90
2014-11-19,8440.65,8455.65,8360.50,8382.30
2014-11-20,8406.50,8410.85,8353.15,8401.90
2014-11-21,8408.20,8489.80,8398.60,8477.35
2014-11-24,8490.95,8534.65,8490.80,8530.15
2014-11-25,8530.80,8535.35,8429.45,8463.10
2014-11-26,8450.30,8500.30,8438.65,8475.75
2014-11-27,8477.80,8506.75,8456.35,8494.20
2014-11-28,8516.80,8617.00,8516.25,8588.25
2014-12-01,8605.10,8623.00,8545.15,8555.90
2014-12-02,8535.45,8560.20,8504.65,8524.70
2014-12-03,8528.70,8546.95,8508.35,8537.65
2014-12-04,8582.40,8626.95,8526.40,8564.40
2014-12-05,8584.25,8588.35,8523.90,8538.30
2014-12-08,8538.65,8546.35,8432.25,8438.25
2014-12-09,8439.30,8444.50,8330.50,8340.70
2014-12-10,8318.05,8376.80,8317.00,8355.65
2014-12-11,8338.85,8348.30,8272.40,8292.90
2014-12-12,8302.00,8321.90,8216.30,8224.10
2014-12-15,8160.75,8242.40,8152.50,8219.60
2014-12-16,8172.60,8189.35,8052.60,8067.60
2014-12-17,8041.20,8082.00,7961.35,8029.80
2014-12-18,8138.90,8174.30,8084.90,8159.30
2014-12-19,8230.45,8263.45,8208.60,8225.20
2014-12-22,8255.00,8330.95,8228.20,8324.00
2014-12-23,8324.60,8364.75,8252.85,8267.00
2014-12-24,8272.05,8286.40,8155.25,8174.10
2014-12-26,8204.80,8234.55,8147.95,8200.70
2014-12-29,8214.70,8279.15,8214.70,8246.30
2014-12-30,8260.30,8268.25,8220.55,8248.25
2014-12-31,8243.90,8291.00,8243.75,8282.70
2015-01-01,null,null,null,null
2015-01-02,8288.70,8410.60,8288.70,8395.45
2015-01-05,8407.95,8445.60,8363.90,8378.40
2015-01-06,8325.30,8327.85,8111.35,8127.35
2015-01-07,8118.65,8151.20,8065.45,8102.10
2015-01-08,8191.40,8243.50,8167.30,8234.60
2015-01-09,8285.45,8303.30,8190.80,8284.50
2015-01-12,8291.35,8332.60,8245.60,8323.00
2015-01-13,8346.15,8356.65,8267.90,8299.40
2015-01-14,8307.25,8326.45,8236.65,8277.55
2015-01-15,8424.50,8527.10,8380.55,8494.15
2015-01-16,8504.05,8530.75,8452.25,8513.80
2015-01-19,8550.05,8570.95,8531.50,8550.70
2015-01-20,8575.10,8707.90,8574.50,8695.60
2015-01-21,8719.65,8741.85,8689.60,8729.50
2015-01-22,8745.85,8774.15,8727.00,8761.40
2015-01-23,8827.95,8866.40,8795.40,8835.60
2015-01-27,8871.35,8925.05,8825.45,8910.50
2015-01-28,8902.75,8985.05,8874.05,8914.30
2015-01-29,8901.50,8966.65,8861.25,8952.35
2015-01-30,8996.60,8996.60,8775.10,8808.90
2015-02-02,8802.50,8840.80,8751.10,8797.40
2015-02-03,8823.15,8837.30,8726.65,8756.55
2015-02-04,8789.15,8792.85,8704.40,8723.70
2015-02-05,8733.10,8838.45,8683.65,8711.70
2015-02-06,8696.85,8726.20,8645.55,8661.05
2015-02-09,8584.40,8605.55,8516.35,8526.35
2015-02-10,8478.10,8646.25,8470.50,8565.55
2015-02-11,8603.30,8651.95,8593.65,8627.40
2015-02-12,8676.95,8732.55,8599.25,8711.55
2015-02-13,8741.50,8822.10,8729.65,8805.50
2015-02-16,8831.40,8870.10,8793.40,8809.35
2015-02-18,8811.55,8894.30,8808.90,8869.10
2015-02-19,8883.05,8913.45,8794.45,8895.30
2015-02-20,8895.50,8899.95,8816.30,8833.60
2015-02-23,8856.85,8869.00,8736.10,8754.95
2015-02-24,8772.90,8800.50,8726.75,8762.10
2015-02-25,8801.90,8840.65,8751.40,8767.25
2015-02-26,8779.00,8786.05,8669.45,8683.85
2015-02-27,8729.50,8856.95,8717.45,8844.60
2015-02-28,null,null,null,null
2015-03-02,8953.85,8972.35,8885.45,8956.75
2015-03-03,8962.85,9008.40,8925.55,8996.25
2015-03-04,9109.15,9119.20,8893.95,8922.65
2015-03-05,8929.40,8957.55,8849.35,8937.75
2015-03-09,8891.15,8891.30,8740.45,8756.75
2015-03-10,8769.75,8778.00,8677.35,8712.05
2015-03-11,8728.75,8755.60,8682.35,8699.95
2015-03-12,8740.65,8787.20,8732.90,8776.00
2015-03-13,8844.05,8849.75,8631.75,8647.75
2015-03-16,8656.75,8663.55,8612.00,8633.15
2015-03-17,8689.10,8742.55,8630.80,8723.30
2015-03-18,8742.90,8747.25,8664.00,8685.90
2015-03-19,8749.45,8788.20,8614.65,8634.65
2015-03-20,8627.90,8627.90,8553.00,8570.90
2015-03-23,8591.55,8608.35,8540.55,8550.90
2015-03-24,8537.05,8627.75,8535.85,8542.95
2015-03-25,8568.90,8573.75,8516.55,8530.80
2015-03-26,8474.95,8499.45,8325.35,8342.15
2015-03-27,8396.00,8413.20,8269.15,8341.40
2015-03-30,8390.95,8492.30,8380.75,8492.30
2015-03-31,8527.60,8550.45,8454.15,8491.00
2015-04-01,8483.70,8603.40,8464.75,8586.25
2015-04-06,8615.80,8667.55,8573.75,8659.90
2015-04-07,8684.45,8693.60,8586.85,8660.30
2015-04-08,8698.95,8730.50,8679.80,8714.40
2015-04-09,8756.20,8785.50,8682.45,8778.30
2015-04-10,8774.35,8787.40,8733.60,8780.35
2015-04-13,8801.75,8841.65,8762.10,8834.00
2015-04-15,null,null,null,null
2015-04-16,8757.05,8760.00,8645.65,8706.70
2015-04-17,8698.05,8699.85,8596.70,8606.00
2015-04-20,8618.80,8619.95,8422.75,8448.10
2015-04-21,8416.10,8469.35,8352.70,8377.75
2015-04-22,8400.40,8449.95,8284.70,8429.70
2015-04-23,8478.20,8504.95,8361.85,8398.30
2015-04-24,8405.70,8413.30,8273.35,8305.25
2015-04-27,8330.55,8334.45,8202.35,8213.80
2015-04-28,8215.55,8308.00,8185.15,8285.60
2015-04-29,8274.80,8308.20,8219.20,8239.75
2015-04-30,8224.50,8229.40,8144.75,8181.50
2015-05-04,8230.05,8346.00,8220.45,8331.95
2015-05-05,8338.40,8355.65,8280.60,8324.80
2015-05-06,8316.60,8331.95,8083.00,8097.00
2015-05-07,8077.00,8122.60,7997.15,8057.30
2015-05-08,8131.50,8224.95,8123.45,8191.50
2015-05-11,8243.20,8332.75,8224.65,8325.25
2015-05-12,8326.15,8326.65,8115.30,8126.95
2015-05-13,8181.55,8254.95,8089.80,8235.45
2015-05-14,8232.45,8236.25,8137.30,8224.20
2015-05-15,8240.30,8279.20,8212.20,8262.35
2015-05-18,8284.95,8384.60,8271.95,8373.65
2015-05-19,8356.20,8427.80,8335.00,8365.65
2015-05-20,8392.65,8440.35,8391.45,8423.25
2015-05-21,8434.50,8446.35,8382.50,8421.00
2015-05-22,8432.50,8489.55,8420.60,8458.95
2015-05-25,8438.15,8441.95,8364.15,8370.25
2015-05-26,8377.10,8378.90,8320.05,8339.35
2015-05-27,8302.75,8342.85,8277.95,8334.60
2015-05-28,8345.70,8364.50,8270.15,8319.00
2015-05-29,8327.10,8443.90,8305.70,8433.65
2015-06-01,8417.25,8467.15,8405.40,8433.40
2015-06-02,8442.80,8445.35,8226.05,8236.45
2015-06-03,8232.45,8236.70,8094.15,8135.10
2015-06-04,8155.15,8160.05,8056.75,8130.65
2015-06-05,8119.15,8191.00,8100.15,8114.70
2015-06-08,8124.35,8131.00,8030.55,8044.15
2015-06-09,8026.50,8057.15,8005.15,8022.40
2015-06-10,8024.15,8152.25,8023.80,8124.45
2015-06-11,8157.30,8163.05,7958.25,7965.35
2015-06-12,7959.85,7995.60,7940.30,7982.90
2015-06-15,7986.60,8057.70,7944.85,8013.90
2015-06-16,8004.20,8061.85,7952.35,8047.30
2015-06-17,8084.20,8136.85,8048.95,8091.55
2015-06-18,8113.70,8186.90,8101.80,8174.60
2015-06-19,8201.15,8250.80,8195.65,8224.95
2015-06-22,8259.30,8369.45,8257.40,8353.10
2015-06-23,8377.45,8398.45,8334.95,8381.55
2015-06-24,8399.40,8421.35,8338.90,8360.85
2015-06-25,8336.25,8423.15,8329.50,8398.00
2015-06-26,8393.95,8408.55,8339.70,8381.10
2015-06-29,8247.05,8329.45,8195.65,8318.40
2015-06-30,8316.35,8378.00,8298.95,8368.50
2015-07-01,8376.25,8481.60,8370.15,8453.05
2015-07-02,8471.95,8479.25,8433.20,8444.90
2015-07-03,8440.10,8497.75,8424.15,8484.90
2015-07-06,8386.15,8533.15,8386.15,8522.15
2015-07-07,8525.50,8561.35,8483.85,8510.80
2015-07-08,8439.20,8457.50,8341.40,8363.05
2015-07-09,8364.85,8400.30,8323.00,8328.55
2015-07-10,8365.70,8377.10,8315.40,8360.55
2015-07-13,8397.25,8471.65,8355.40,8459.65
2015-07-14,8470.60,8480.25,8424.10,8454.10
2015-07-15,8463.40,8531.40,8462.95,8523.80
2015-07-16,8546.15,8616.10,8542.90,8608.05
2015-07-17,8623.65,8642.95,8593.15,8609.85
2015-07-20,8623.90,8624.10,8559.00,8603.45
2015-07-21,8601.50,8646.75,8517.90,8529.45
2015-07-22,8512.25,8643.90,8498.65,8633.50
2015-07-23,8643.95,8654.75,8573.80,8589.80
2015-07-24,8588.15,8589.15,8513.50,8521.55
2015-07-27,8492.10,8492.20,8351.55,8361.00
2015-07-28,8371.10,8397.40,8321.75,8337.00
2015-07-29,8365.60,8381.50,8338.45,8375.05
2015-07-30,8417.00,8458.90,8408.30,8421.80
2015-07-31,8456.10,8548.95,8448.00,8532.85
2015-08-03,8510.65,8563.95,8508.10,8543.05
2015-08-04,8564.10,8565.15,8448.25,8516.90
2015-08-05,8547.45,8591.85,8545.85,8567.95
2015-08-06,8585.80,8606.30,8551.50,8588.65
2015-08-07,8580.80,8595.95,8552.70,8564.60
2015-08-10,8577.00,8621.55,8497.80,8525.60
2015-08-11,8548.45,8556.25,8441.30,8462.35
2015-08-12,8445.70,8446.95,8337.95,8349.45
2015-08-13,8384.45,8429.50,8339.75,8355.85
2015-08-14,8402.35,8530.10,8381.20,8518.55
2015-08-17,8530.50,8530.60,8428.05,8477.30
2015-08-18,8505.85,8525.75,8433.60,8466.55
2015-08-19,8468.05,8520.45,8425.95,8495.15
2015-08-20,8471.05,8501.35,8359.75,8372.75
2015-08-21,8305.40,8322.20,8225.05,8299.95
2015-08-24,8055.95,8060.05,7769.40,7809.00
2015-08-25,7895.40,7925.40,7667.25,7880.70
2015-08-26,7865.25,7930.05,7777.10,7791.85
2015-08-27,7921.60,7963.60,7862.30,7948.95
2015-08-28,8053.70,8091.80,7961.65,8001.95
2015-08-31,8009.25,8043.60,7947.95,7971.30
2015-09-01,7907.95,7929.10,7746.50,7785.85
2015-09-02,7856.65,7862.55,7699.25,7717.00
2015-09-03,7774.45,7845.60,7754.05,7823.00
2015-09-04,7803.40,7804.90,7626.85,7655.05
2015-09-07,7685.85,7705.05,7545.90,7558.80
2015-09-08,7587.70,7720.90,7539.50,7688.25
2015-09-09,7805.85,7846.05,7764.55,7818.60
2015-09-10,7729.05,7819.85,7678.50,7788.10
2015-09-11,7833.80,7864.85,7759.90,7789.30
2015-09-14,7811.10,7879.95,7761.85,7872.25
2015-09-15,7867.35,7880.00,7799.75,7829.10
2015-09-16,7886.85,7913.90,7853.30,7899.15
2015-09-18,7967.45,8055.00,7955.85,7981.90
2015-09-21,7911.50,7987.90,7908.35,7977.10
2015-09-22,8014.80,8021.60,7787.75,7812.00
2015-09-23,7737.35,7882.90,7723.25,7845.95
2015-09-24,7838.40,7894.50,7804.10,7868.50
2015-09-28,7892.80,7893.95,7787.95,7795.70
2015-09-29,7725.70,7926.55,7691.20,7843.30
2015-09-30,7924.25,7957.70,7874.50,7948.90
2015-10-01,7992.05,8008.25,7930.65,7950.90
2015-10-05,8005.10,8128.90,8005.10,8119.30
2015-10-06,8180.45,8180.95,8096.50,8152.90
2015-10-07,8146.20,8188.90,8132.90,8177.40
2015-10-08,8196.75,8196.75,8105.85,8129.35
2015-10-09,8186.35,8232.20,8139.65,8189.70
2015-10-12,8231.50,8244.50,8128.20,8143.60
2015-10-13,8121.95,8150.25,8088.60,8131.70
2015-10-14,8102.40,8139.30,8096.35,8107.90
2015-10-15,8134.35,8190.55,8129.80,8179.50
2015-10-16,8193.65,8246.40,8147.65,8238.15
2015-10-19,8262.55,8283.05,8239.20,8275.05
2015-10-20,8280.30,8294.05,8229.20,8261.65
2015-10-21,8258.35,8294.40,8217.15,8251.70
2015-10-23,8308.25,8328.10,8280.75,8295.45
2015-10-26,8333.65,8336.30,8252.05,8260.55
2015-10-27,8230.35,8241.95,8217.05,8232.90
2015-10-28,8188.90,8209.10,8131.80,8171.20
2015-10-29,8175.45,8179.60,8098.00,8111.75
2015-10-30,8123.55,8146.10,8044.40,8065.80
2015-11-02,8054.55,8060.70,7995.60,8050.80
2015-11-03,8086.35,8100.35,8031.75,8060.70
2015-11-04,8104.90,8116.10,8027.30,8040.20
2015-11-05,8030.35,8031.20,7944.10,7955.45
2015-11-06,7956.55,8002.65,7926.15,7954.30
2015-11-09,7788.25,7937.75,7771.70,7915.20
2015-11-10,7877.60,7885.10,7772.85,7783.35
2015-11-13,7762.45,7775.10,7730.90,7762.25
2015-11-16,7732.95,7838.85,7714.15,7806.60
2015-11-17,7848.75,7860.45,7793.00,7837.55
2015-11-18,7823.15,7843.40,7725.05,7731.80
2015-11-19,7788.50,7854.90,7765.45,7842.75
2015-11-20,7841.90,7906.95,7817.80,7856.55
2015-11-23,7869.50,7877.50,7825.20,7849.25
2015-11-24,7837.00,7870.35,7812.65,7831.60
2015-11-26,7837.15,7897.10,7832.00,7883.80
2015-11-27,7910.60,7959.30,7879.45,7942.70
2015-11-30,7936.25,7966.00,7922.80,7935.25
2015-12-01,7958.15,7972.15,7934.15,7954.90
2015-12-02,7976.70,7979.30,7910.80,7931.35
2015-12-03,7902.30,7912.30,7853.30,7864.15
2015-12-04,7817.60,7821.40,7775.70,7781.90
2015-12-07,7816.55,7825.40,7746.05,7765.40
2015-12-08,7738.50,7771.25,7685.45,7701.70
2015-12-09,7695.50,7702.85,7606.90,7612.50
2015-12-10,7643.30,7691.95,7610.00,7683.30
2015-12-11,7699.60,7703.05,7575.30,7610.45
2015-12-14,7558.20,7663.95,7551.05,7650.05
2015-12-15,7659.15,7705.00,7625.10,7700.90
2015-12-16,7725.25,7776.60,7715.75,7750.90
2015-12-17,7783.05,7852.90,7737.55,7844.35
2015-12-18,7828.90,7836.15,7753.35,7761.95
2015-12-21,7745.65,7840.75,7733.45,7834.45
2015-12-22,7829.40,7846.30,7776.85,7786.10
2015-12-23,7830.45,7871.45,7826.10,7865.95
2015-12-24,7888.75,7888.75,7835.50,7861.05
2015-12-28,7863.20,7937.20,7863.00,7925.15
2015-12-29,7929.20,7942.15,7902.75,7928.95
2015-12-30,7938.60,7944.75,7889.85,7896.25
2015-12-31,7897.80,7955.55,7891.15,7946.35
2016-01-01,null,null,null,null
2016-01-04,7924.55,7937.55,7781.10,7791.30
2016-01-05,7828.40,7831.20,7763.25,7784.65
2016-01-06,7788.05,7800.95,7721.20,7741.00
2016-01-07,7673.35,7674.95,7556.60,7568.30
2016-01-08,7611.65,7634.10,7581.05,7601.35
2016-01-11,7527.45,7605.10,7494.35,7563.85
2016-01-12,7587.20,7588.30,7487.80,7510.30
2016-01-13,7557.90,7590.95,7425.80,7562.40
2016-01-14,7467.40,7604.80,7443.80,7536.80
2016-01-15,7561.65,7566.50,7427.30,7437.80
2016-01-18,7420.35,7463.65,7336.40,7351.00
2016-01-19,7381.80,7462.75,7364.15,7435.10
2016-01-20,7357.00,7470.90,7241.50,7309.30
2016-01-21,7376.65,7398.70,7250.00,7276.80
2016-01-22,7355.70,7433.40,7327.60,7422.45
2016-01-25,7468.75,7487.15,7421.20,7436.15
2016-01-27,7469.60,7477.90,7419.70,7437.75
2016-01-28,7426.50,7468.85,7409.60,7424.65
2016-01-29,7413.35,7575.65,7402.80,7563.55
2016-02-01,7589.50,7600.45,7541.25,7555.95
2016-02-02,7566.65,7576.30,7428.05,7455.55
2016-02-03,7392.45,7419.40,7350.30,7361.80
2016-02-04,7411.45,7457.05,7365.95,7404.00
2016-02-05,7418.25,7503.15,7406.65,7489.10
2016-02-08,7489.70,7512.55,7363.20,7387.25
2016-02-09,7303.95,7323.45,7275.15,7298.20
2016-02-10,7264.30,7271.85,7177.75,7215.70
2016-02-11,7203.60,7208.65,6959.95,6976.35
2016-02-12,7023.65,7034.80,6869.00,6980.95
2016-02-15,7057.35,7182.80,7056.80,7162.95
2016-02-16,7201.25,7204.65,7037.70,7048.25
2016-02-17,7058.85,7123.70,6960.65,7108.45
2016-02-18,7177.40,7215.10,7127.85,7191.75
2016-02-19,7170.55,7226.85,7145.95,7210.75
2016-02-22,7208.85,7252.40,7200.70,7234.55
2016-02-23,7240.30,7241.70,7090.70,7109.55
2016-02-24,7075.00,7090.80,7009.75,7018.70
2016-02-25,7029.85,7034.20,6961.40,6970.60
2016-02-26,7039.30,7052.90,6985.10,7029.75
2016-02-29,7050.45,7094.60,6825.80,6987.05
2016-03-01,7038.25,7235.50,7035.10,7222.30
2016-03-02,7321.70,7380.35,7308.15,7368.85
2016-03-03,7429.55,7483.95,7406.05,7475.60
2016-03-04,7505.40,7505.90,7444.10,7485.35
2016-03-08,7486.40,7527.15,7442.15,7485.30
2016-03-09,7436.10,7539.00,7424.30,7531.80
2016-03-10,7545.35,7547.10,7447.40,7486.15
2016-03-11,7484.85,7543.95,7460.60,7510.20
2016-03-14,7542.60,7583.70,7515.05,7538.75
2016-03-15,7535.85,7545.20,7452.80,7460.60
2016-03-16,7457.05,7508.00,7405.15,7498.75
2016-03-17,7557.40,7585.30,7479.40,7512.55
2016-03-18,7534.65,7613.60,7517.90,7604.35
2016-03-21,7619.20,7713.55,7617.70,7704.25
2016-03-22,7695.55,7728.20,7643.80,7714.90
2016-03-23,7717.45,7726.85,7670.60,7716.50
2016-03-28,7741.00,7749.40,7587.70,7615.10
2016-03-29,7606.55,7652.90,7582.25,7597.00
2016-03-30,7651.10,7741.95,7643.45,7735.20
2016-03-31,7727.65,7777.60,7702.00,7738.40
2016-04-01,7718.05,7740.15,7666.10,7713.05
2016-04-04,7733.15,7764.45,7704.40,7758.80
2016-04-05,7736.30,7736.30,7588.65,7603.20
2016-04-06,7636.05,7638.65,7591.75,7614.35
2016-04-07,7630.40,7630.75,7535.85,7546.45
2016-04-08,7542.35,7569.35,7526.70,7555.20
2016-04-11,7577.80,7678.80,7516.85,7671.40
2016-04-12,7669.25,7717.40,7663.35,7708.95
2016-04-13,7777.15,7864.80,7772.20,7850.45
2016-04-18,7908.15,7920.60,7842.75,7914.70
2016-04-20,7950.05,7950.40,7877.55,7914.75
2016-04-21,7953.65,7978.45,7884.10,7912.05
2016-04-22,7891.80,7923.35,7873.35,7899.30
2016-04-25,7894.80,7911.00,7827.00,7855.05
2016-04-26,7828.15,7974.50,7822.55,7962.65
2016-04-27,7942.00,7991.00,7940.55,7979.90
2016-04-28,7967.40,7992.00,7834.45,7847.25
2016-04-29,7844.25,7889.05,7788.70,7849.80
2016-05-02,7822.70,7829.80,7777.30,7805.90
2016-05-03,7824.80,7890.25,7735.15,7747.00
2016-05-04,7724.15,7749.00,7697.25,7706.55
2016-05-05,7731.00,7777.55,7706.85,7735.50
2016-05-06,7717.65,7738.90,7678.35,7733.45
2016-05-09,7755.25,7873.65,7753.55,7866.05
2016-05-10,7873.55,7896.90,7837.70,7887.80
2016-05-11,7804.65,7893.10,7780.90,7848.85
2016-05-12,7871.45,7916.05,7849.65,7900.40
2016-05-13,7881.00,7881.00,7784.20,7814.90
2016-05-16,7831.20,7873.90,7772.15,7860.75
2016-05-17,7896.85,7940.10,7879.70,7890.75
2016-05-18,7846.75,7882.05,7810.75,7870.15
2016-05-19,7875.50,7876.20,7766.80,7783.40
2016-05-20,7792.20,7812.40,7735.75,7749.70
2016-05-23,7813.95,7820.60,7722.20,7731.05
2016-05-24,7738.05,7761.55,7715.80,7748.85
2016-05-25,7811.80,7941.20,7809.30,7934.90
2016-05-26,7974.45,8083.00,7948.50,8069.65
2016-05-27,8081.95,8164.20,8077.05,8156.65
2016-05-30,8166.50,8200.00,8150.80,8178.50
2016-05-31,8209.85,8213.60,8134.30,8160.10
2016-06-01,8179.20,8215.35,8171.05,8179.95
2016-06-02,8156.90,8229.50,8154.75,8218.95
2016-06-03,8246.20,8262.00,8209.85,8220.80
2016-06-06,8228.75,8234.70,8186.05,8201.05
2016-06-07,8235.55,8294.95,8216.40,8266.45
2016-06-08,8285.50,8288.90,8252.05,8273.05
2016-06-09,8273.35,8273.35,8184.60,8203.60
2016-06-10,8180.25,8265.60,8162.85,8170.05
2016-06-13,8102.25,8125.25,8063.90,8110.60
2016-06-14,8134.40,8134.95,8069.50,8108.85
2016-06-15,8139.40,8213.20,8123.15,8206.60
2016-06-16,8180.65,8180.65,8074.45,8140.75
2016-06-17,8176.65,8195.25,8135.80,8170.20
2016-06-20,8115.75,8244.15,8107.35,8238.50
2016-06-21,8255.40,8257.25,8202.15,8219.90
2016-06-22,8213.65,8238.35,8153.25,8203.70
2016-06-23,8201.15,8285.60,8188.30,8270.45
2016-06-24,8029.10,8100.70,7927.05,8088.60
2016-06-27,8039.35,8120.65,8039.35,8094.70
2016-06-28,8096.05,8146.35,8086.85,8127.85
2016-06-29,8173.10,8212.40,8157.65,8204.00
2016-06-30,8260.25,8308.15,8242.10,8287.75
2016-07-01,8313.05,8356.75,8308.65,8328.35
2016-07-04,8376.75,8398.45,8364.70,8370.70
2016-07-05,8379.30,8381.45,8319.95,8335.95
2016-07-07,8342.00,8361.95,8317.70,8337.90
2016-07-08,8350.00,8353.30,8287.55,8323.20
2016-07-11,8413.35,8475.25,8407.05,8467.90
2016-07-12,8502.60,8526.60,8479.20,8521.05
2016-07-13,8540.45,8550.25,8493.55,8519.50
2016-07-14,8515.75,8571.40,8500.70,8565.00
2016-07-15,8565.45,8594.80,8510.05,8541.40
2016-07-18,8564.05,8587.10,8494.35,8508.70
2016-07-19,8514.30,8540.05,8476.70,8528.55
2016-07-20,8515.45,8569.90,8512.55,8565.85
2016-07-21,8582.70,8585.25,8503.45,8510.10
2016-07-22,8519.65,8548.95,8489.80,8541.20
2016-07-25,8519.95,8641.15,8517.20,8635.65
2016-07-26,8633.75,8644.90,8577.15,8590.65
2016-07-27,8599.40,8665.00,8572.05,8615.80
2016-07-28,8636.95,8674.70,8625.25,8666.30
2016-07-29,8668.30,8670.35,8631.15,8638.50
2016-08-01,8654.30,8711.30,8590.50,8636.55
2016-08-02,8647.45,8687.20,8611.40,8622.90
2016-08-03,8635.20,8635.45,8529.60,8544.85
2016-08-04,8599.95,8601.40,8518.15,8551.10
2016-08-05,8600.20,8689.40,8590.15,8683.15
2016-08-08,8712.85,8723.50,8697.60,8711.35
2016-08-09,8727.80,8728.35,8638.20,8678.25
2016-08-10,8686.70,8690.10,8564.60,8575.30
2016-08-11,8572.80,8601.15,8540.05,8592.15
2016-08-12,null,null,null,null
2016-08-16,8670.25,8682.35,8600.45,8642.55
